Harga Pangan di Tingkat Produsen Provinsi,,,,,
,,,,,
Kode Provinsi,Nama Provinsi,Komoditas,Tahun,Bulan,Harga
14,Riau,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,-
15,Jambi,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,Rp56.720
16,Sumatera Selatan,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,Rp49.503
17,Bengkulu,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,-
18,Lampung,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,Rp47.301
32,Jawa Barat,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,Rp52.713
33,Jawa Tengah,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,Rp49.533
34,D.I Yogyakarta,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,Rp49.903
35,Jawa Timur,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,Rp49.818
36,Banten,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,Rp51.560
51,Bali,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,Rp41.102
52,Nusa Tenggara Barat,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,Rp49.835
53,Nusa Tenggara Timur,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,Rp48.317
61,Kalimantan Barat,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,-
62,Kalimantan Tengah,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,-
63,Kalimantan Selatan,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,Rp64.541
71,Sulawesi Utara,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,-
72,Sulawesi Tengah,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,-
73,Sulawesi Selatan,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,Rp54.715
74,Sulawesi Tenggara,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,-
75,Gorontalo,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,Rp39.214
76,Sulawesi Barat,Sapi Hidup (Tingkat Peternak/RPH),2024,Januari,-
11,Aceh,Ayam Ras Pedaging,2024,Januari,-
12,Sumatera Utara,Ayam Ras Pedaging,2024,Januari,Rp20.799
13,Sumatera Barat,Ayam Ras Pedaging,2024,Januari,Rp24.152
14,Riau,Ayam Ras Pedaging,2024,Januari,Rp21.133
15,Jambi,Ayam Ras Pedaging,2024,Januari,Rp29.710
16,Sumatera Selatan,Ayam Ras Pedaging,2024,Januari,Rp20.068
17,Bengkulu,Ayam Ras Pedaging,2024,Januari,-
18,Lampung,Ayam Ras Pedaging,2024,Januari,Rp21.809
32,Jawa Barat,Ayam Ras Pedaging,2024,Januari,Rp21.377
33,Jawa Tengah,Ayam Ras Pedaging,2024,Januari,Rp18.762
34,D.I Yogyakarta,Ayam Ras Pedaging,2024,Januari,-
35,Jawa Timur,Ayam Ras Pedaging,2024,Januari,Rp20.961
36,Banten,Ayam Ras Pedaging,2024,Januari,Rp20.043
51,Bali,Ayam Ras Pedaging,2024,Januari,Rp21.706
52,Nusa Tenggara Barat,Ayam Ras Pedaging,2024,Januari,Rp25.000
53,Nusa Tenggara Timur,Ayam Ras Pedaging,2024,Januari,Rp28.675
61,Kalimantan Barat,Ayam Ras Pedaging,2024,Januari,-
62,Kalimantan Tengah,Ayam Ras Pedaging,2024,Januari,-
63,Kalimantan Selatan,Ayam Ras Pedaging,2024,Januari,Rp27.891
71,Sulawesi Utara,Ayam Ras Pedaging,2024,Januari,Rp27.000
72,Sulawesi Tengah,Ayam Ras Pedaging,2024,Januari,-
73,Sulawesi Selatan,Ayam Ras Pedaging,2024,Januari,Rp22.493
74,Sulawesi Tenggara,Ayam Ras Pedaging,2024,Januari,-
75,Gorontalo,Ayam Ras Pedaging,2024,Januari,-
76,Sulawesi Barat,Ayam Ras Pedaging,2024,Januari,-
11,Aceh,Telur Ayam Ras,2024,Januari,-
12,Sumatera Utara,Telur Ayam Ras,2024,Januari,Rp23.036
13,Sumatera Barat,Telur Ayam Ras,2024,Januari,Rp23.786
14,Riau,Telur Ayam Ras,2024,Januari,Rp21.577
15,Jambi,Telur Ayam Ras,2024,Januari,Rp24.000
16,Sumatera Selatan,Telur Ayam Ras,2024,Januari,Rp22.431
17,Bengkulu,Telur Ayam Ras,2024,Januari,-
18,Lampung,Telur Ayam Ras,2024,Januari,Rp24.682
32,Jawa Barat,Telur Ayam Ras,2024,Januari,Rp24.138
33,Jawa Tengah,Telur Ayam Ras,2024,Januari,Rp23.183
34,D.I Yogyakarta,Telur Ayam Ras,2024,Januari,Rp23.641
35,Jawa Timur,Telur Ayam Ras,2024,Januari,Rp22.870
36,Banten,Telur Ayam Ras,2024,Januari,Rp21.181
51,Bali,Telur Ayam Ras,2024,Januari,Rp22.285
52,Nusa Tenggara Barat,Telur Ayam Ras,2024,Januari,-
53,Nusa Tenggara Timur,Telur Ayam Ras,2024,Januari,Rp26.456
61,Kalimantan Barat,Telur Ayam Ras,2024,Januari,Rp25.667
62,Kalimantan Tengah,Telur Ayam Ras,2024,Januari,-
63,Kalimantan Selatan,Telur Ayam Ras,2024,Januari,Rp25.699
71,Sulawesi Utara,Telur Ayam Ras,2024,Januari,Rp26.764
72,Sulawesi Tengah,Telur Ayam Ras,2024,Januari,-
73,Sulawesi Selatan,Telur Ayam Ras,2024,Januari,Rp22.470
74,Sulawesi Tenggara,Telur Ayam Ras,2024,Januari,-
75,Gorontalo,Telur Ayam Ras,2024,Januari,-
76,Sulawesi Barat,Telur Ayam Ras,2024,Januari,-
11,Aceh,GKP Tk. Petani,2024,Februari,Rp6.701
12,Sumatera Utara,GKP Tk. Petani,2024,Februari,Rp6.541
13,Sumatera Barat,GKP Tk. Petani,2024,Februari,Rp7.347
14,Riau,GKP Tk. Petani,2024,Februari,-
15,Jambi,GKP Tk. Petani,2024,Februari,Rp6.679
16,Sumatera Selatan,GKP Tk. Petani,2024,Februari,Rp6.765
17,Bengkulu,GKP Tk. Petani,2024,Februari,-
18,Lampung,GKP Tk. Petani,2024,Februari,Rp7.002
32,Jawa Barat,GKP Tk. Petani,2024,Februari,Rp7.216
33,Jawa Tengah,GKP Tk. Petani,2024,Februari,Rp7.508
34,D.I Yogyakarta,GKP Tk. Petani,2024,Februari,Rp7.167
35,Jawa Timur,GKP Tk. Petani,2024,Februari,Rp7.323
36,Banten,GKP Tk. Petani,2024,Februari,Rp7.262
51,Bali,GKP Tk. Petani,2024,Februari,Rp7.162
52,Nusa Tenggara Barat,GKP Tk. Petani,2024,Februari,Rp6.905
53,Nusa Tenggara Timur,GKP Tk. Petani,2024,Februari,Rp8.042
61,Kalimantan Barat,GKP Tk. Petani,2024,Februari,Rp5.695
62,Kalimantan Tengah,GKP Tk. Petani,2024,Februari,Rp7.388
63,Kalimantan Selatan,GKP Tk. Petani,2024,Februari,Rp6.621
71,Sulawesi Utara,GKP Tk. Petani,2024,Februari,-
72,Sulawesi Tengah,GKP Tk. Petani,2024,Februari,-
73,Sulawesi Selatan,GKP Tk. Petani,2024,Februari,Rp6.750
74,Sulawesi Tenggara,GKP Tk. Petani,2024,Februari,Rp6.967
75,Gorontalo,GKP Tk. Petani,2024,Februari,-
76,Sulawesi Barat,GKP Tk. Petani,2024,Februari,Rp7.545
11,Aceh,GKP Tk. Penggilingan,2024,Februari,Rp6.958
12,Sumatera Utara,GKP Tk. Penggilingan,2024,Februari,Rp6.769
13,Sumatera Barat,GKP Tk. Penggilingan,2024,Februari,Rp7.691
14,Riau,GKP Tk. Penggilingan,2024,Februari,-
15,Jambi,GKP Tk. Penggilingan,2024,Februari,Rp6.800
16,Sumatera Selatan,GKP Tk. Penggilingan,2024,Februari,Rp7.200
17,Bengkulu,GKP Tk. Penggilingan,2024,Februari,-
18,Lampung,GKP Tk. Penggilingan,2024,Februari,Rp7.476
32,Jawa Barat,GKP Tk. Penggilingan,2024,Februari,Rp7.687
33,Jawa Tengah,GKP Tk. Penggilingan,2024,Februari,Rp7.792
34,D.I Yogyakarta,GKP Tk. Penggilingan,2024,Februari,Rp7.454
35,Jawa Timur,GKP Tk. Penggilingan,2024,Februari,Rp7.741
36,Banten,GKP Tk. Penggilingan,2024,Februari,Rp7.555
51,Bali,GKP Tk. Penggilingan,2024,Februari,Rp7.469
52,Nusa Tenggara Barat,GKP Tk. Penggilingan,2024,Februari,Rp7.365
53,Nusa Tenggara Timur,GKP Tk. Penggilingan,2024,Februari,Rp8.109
61,Kalimantan Barat,GKP Tk. Penggilingan,2024,Februari,Rp6.359
62,Kalimantan Tengah,GKP Tk. Penggilingan,2024,Februari,Rp7.888
63,Kalimantan Selatan,GKP Tk. Penggilingan,2024,Februari,Rp7.351
71,Sulawesi Utara,GKP Tk. Penggilingan,2024,Februari,-
72,Sulawesi Tengah,GKP Tk. Penggilingan,2024,Februari,-
73,Sulawesi Selatan,GKP Tk. Penggilingan,2024,Februari,Rp7.240
74,Sulawesi Tenggara,GKP Tk. Penggilingan,2024,Februari,Rp6.844
75,Gorontalo,GKP Tk. Penggilingan,2024,Februari,-
76,Sulawesi Barat,GKP Tk. Penggilingan,2024,Februari,Rp7.753
11,Aceh,GKG Tk. Penggilingan,2024,Februari,Rp7.463
12,Sumatera Utara,GKG Tk. Penggilingan,2024,Februari,Rp7.510
13,Sumatera Barat,GKG Tk. Penggilingan,2024,Februari,Rp8.076
14,Riau,GKG Tk. Penggilingan,2024,Februari,-
15,Jambi,GKG Tk. Penggilingan,2024,Februari,Rp7.686
16,Sumatera Selatan,GKG Tk. Penggilingan,2024,Februari,-
17,Bengkulu,GKG Tk. Penggilingan,2024,Februari,-
18,Lampung,GKG Tk. Penggilingan,2024,Februari,Rp8.259
32,Jawa Barat,GKG Tk. Penggilingan,2024,Februari,Rp9.033
33,Jawa Tengah,GKG Tk. Penggilingan,2024,Februari,Rp8.536
34,D.I Yogyakarta,GKG Tk. Penggilingan,2024,Februari,Rp8.309
35,Jawa Timur,GKG Tk. Penggilingan,2024,Februari,Rp8.654
36,Banten,GKG Tk. Penggilingan,2024,Februari,Rp8.629
51,Bali,GKG Tk. Penggilingan,2024,Februari,Rp7.726
52,Nusa Tenggara Barat,GKG Tk. Penggilingan,2024,Februari,Rp8.228
53,Nusa Tenggara Timur,GKG Tk. Penggilingan,2024,Februari,Rp8.562
61,Kalimantan Barat,GKG Tk. Penggilingan,2024,Februari,Rp6.976
62,Kalimantan Tengah,GKG Tk. Penggilingan,2024,Februari,Rp7.655
63,Kalimantan Selatan,GKG Tk. Penggilingan,2024,Februari,Rp8.237
71,Sulawesi Utara,GKG Tk. Penggilingan,2024,Februari,-
72,Sulawesi Tengah,GKG Tk. Penggilingan,2024,Februari,-
73,Sulawesi Selatan,GKG Tk. Penggilingan,2024,Februari,Rp8.052
74,Sulawesi Tenggara,GKG Tk. Penggilingan,2024,Februari,Rp7.750
75,Gorontalo,GKG Tk. Penggilingan,2024,Februari,-
76,Sulawesi Barat,GKG Tk. Penggilingan,2024,Februari,-
11,Aceh,Beras Medium Tingkat Penggilingan,2024,Februari,Rp12.431
12,Sumatera Utara,Beras Medium Tingkat Penggilingan,2024,Februari,Rp13.290
13,Sumatera Barat,Beras Medium Tingkat Penggilingan,2024,Februari,Rp14.030
14,Riau,Beras Medium Tingkat Penggilingan,2024,Februari,-
15,Jambi,Beras Medium Tingkat Penggilingan,2024,Februari,Rp12.914
16,Sumatera Selatan,Beras Medium Tingkat Penggilingan,2024,Februari,Rp12.787
17,Bengkulu,Beras Medium Tingkat Penggilingan,2024,Februari,-
18,Lampung,Beras Medium Tingkat Penggilingan,2024,Februari,Rp13.264
32,Jawa Barat,Beras Medium Tingkat Penggilingan,2024,Februari,Rp14.483
33,Jawa Tengah,Beras Medium Tingkat Penggilingan,2024,Februari,Rp13.898
34,D.I Yogyakarta,Beras Medium Tingkat Penggilingan,2024,Februari,Rp14.403
35,Jawa Timur,Beras Medium Tingkat Penggilingan,2024,Februari,Rp13.079
36,Banten,Beras Medium Tingkat Penggilingan,2024,Februari,Rp12.543
51,Bali,Beras Medium Tingkat Penggilingan,2024,Februari,Rp14.261
52,Nusa Tenggara Barat,Beras Medium Tingkat Penggilingan,2024,Februari,Rp12.783
53,Nusa Tenggara Timur,Beras Medium Tingkat Penggilingan,2024,Februari,Rp13.189
61,Kalimantan Barat,Beras Medium Tingkat Penggilingan,2024,Februari,Rp12.830
62,Kalimantan Tengah,Beras Medium Tingkat Penggilingan,2024,Februari,Rp13.012
63,Kalimantan Selatan,Beras Medium Tingkat Penggilingan,2024,Februari,Rp12.306
71,Sulawesi Utara,Beras Medium Tingkat Penggilingan,2024,Februari,-
72,Sulawesi Tengah,Beras Medium Tingkat Penggilingan,2024,Februari,Rp12.391
73,Sulawesi Selatan,Beras Medium Tingkat Penggilingan,2024,Februari,Rp12.598
74,Sulawesi Tenggara,Beras Medium Tingkat Penggilingan,2024,Februari,Rp12.803
75,Gorontalo,Beras Medium Tingkat Penggilingan,2024,Februari,Rp11.895
76,Sulawesi Barat,Beras Medium Tingkat Penggilingan,2024,Februari,-
11,Aceh,Beras Premium Tingkat Penggilingan,2024,Februari,Rp13.349
12,Sumatera Utara,Beras Premium Tingkat Penggilingan,2024,Februari,Rp14.032
13,Sumatera Barat,Beras Premium Tingkat Penggilingan,2024,Februari,Rp15.043
14,Riau,Beras Premium Tingkat Penggilingan,2024,Februari,-
15,Jambi,Beras Premium Tingkat Penggilingan,2024,Februari,Rp14.507
16,Sumatera Selatan,Beras Premium Tingkat Penggilingan,2024,Februari,Rp12.825
17,Bengkulu,Beras Premium Tingkat Penggilingan,2024,Februari,-
18,Lampung,Beras Premium Tingkat Penggilingan,2024,Februari,Rp14.256
32,Jawa Barat,Beras Premium Tingkat Penggilingan,2024,Februari,Rp15.531
33,Jawa Tengah,Beras Premium Tingkat Penggilingan,2024,Februari,Rp14.962
34,D.I Yogyakarta,Beras Premium Tingkat Penggilingan,2024,Februari,Rp15.408
35,Jawa Timur,Beras Premium Tingkat Penggilingan,2024,Februari,Rp14.092
36,Banten,Beras Premium Tingkat Penggilingan,2024,Februari,Rp14.543
51,Bali,Beras Premium Tingkat Penggilingan,2024,Februari,Rp14.762
52,Nusa Tenggara Barat,Beras Premium Tingkat Penggilingan,2024,Februari,Rp14.156
53,Nusa Tenggara Timur,Beras Premium Tingkat Penggilingan,2024,Februari,Rp14.667
61,Kalimantan Barat,Beras Premium Tingkat Penggilingan,2024,Februari,Rp13.500
62,Kalimantan Tengah,Beras Premium Tingkat Penggilingan,2024,Februari,-
63,Kalimantan Selatan,Beras Premium Tingkat Penggilingan,2024,Februari,Rp15.443
71,Sulawesi Utara,Beras Premium Tingkat Penggilingan,2024,Februari,-
72,Sulawesi Tengah,Beras Premium Tingkat Penggilingan,2024,Februari,-
73,Sulawesi Selatan,Beras Premium Tingkat Penggilingan,2024,Februari,Rp13.640
74,Sulawesi Tenggara,Beras Premium Tingkat Penggilingan,2024,Februari,Rp13.568
75,Gorontalo,Beras Premium Tingkat Penggilingan,2024,Februari,Rp13.477
76,Sulawesi Barat,Beras Premium Tingkat Penggilingan,2024,Februari,-
11,Aceh,Jagung Pipilan Kering Tingkat Petani,2024,Februari,-
12,Sumatera Utara,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp5.676
13,Sumatera Barat,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp6.165
14,Riau,Jagung Pipilan Kering Tingkat Petani,2024,Februari,-
15,Jambi,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp5.465
16,Sumatera Selatan,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp6.525
17,Bengkulu,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp6.312
18,Lampung,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp6.649
32,Jawa Barat,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp6.644
33,Jawa Tengah,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp6.815
34,D.I Yogyakarta,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp7.563
35,Jawa Timur,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp7.251
36,Banten,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp5.642
51,Bali,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp7.000
52,Nusa Tenggara Barat,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp8.818
53,Nusa Tenggara Timur,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp8.492
61,Kalimantan Barat,Jagung Pipilan Kering Tingkat Petani,2024,Februari,-
62,Kalimantan Tengah,Jagung Pipilan Kering Tingkat Petani,2024,Februari,-
63,Kalimantan Selatan,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp6.320
71,Sulawesi Utara,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp7.272
72,Sulawesi Tengah,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp6.310
73,Sulawesi Selatan,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp7.476
74,Sulawesi Tenggara,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp6.807
75,Gorontalo,Jagung Pipilan Kering Tingkat Petani,2024,Februari,Rp5.610
76,Sulawesi Barat,Jagung Pipilan Kering Tingkat Petani,2024,Februari,-
11,Aceh,Kedelai Biji Kering Tingkat Petani,2024,Februari,-
12,Sumatera Utara,Kedelai Biji Kering Tingkat Petani,2024,Februari,-
13,Sumatera Barat,Kedelai Biji Kering Tingkat Petani,2024,Februari,-
14,Riau,Kedelai Biji Kering Tingkat Petani,2024,Februari,-
15,Jambi,Kedelai Biji Kering Tingkat Petani,2024,Februari,Rp11.365
16,Sumatera Selatan,Kedelai Biji Kering Tingkat Petani,2024,Februari,-
17,Bengkulu,Kedelai Biji Kering Tingkat Petani,2024,Februari,-
18,Lampung,Kedelai Biji Kering Tingkat Petani,2024,Februari,-
32,Jawa Barat,Kedelai Biji Kering Tingkat Petani,2024,Februari,Rp11.114
33,Jawa Tengah,Kedelai Biji Kering Tingkat Petani,2024,Februari,Rp10.627
34,D.I Yogyakarta,Kedelai Biji Kering Tingkat Petani,2024,Februari,-
35,Jawa Timur,Kedelai Biji Kering Tingkat Petani,2024,Februari,Rp11.086
36,Banten,Kedelai Biji Kering Tingkat Petani,2024,Februari,Rp10.019
51,Bali,Kedelai Biji Kering Tingkat Petani,2024,Februari,-
52,Nusa Tenggara Barat,Kedelai Biji Kering Tingkat Petani,2024,Februari,-
53,Nusa Tenggara Timur,Kedelai Biji Kering Tingkat Petani,2024,Februari,Rp13.000
61,Kalimantan Barat,Kedelai Biji Kering Tingkat Petani,2024,Februari,-
62,Kalimantan Tengah,Kedelai Biji Kering Tingkat Petani,2024,Februari,-
63,Kalimantan Selatan,Kedelai Biji Kering Tingkat Petani,2024,Februari,-
71,Sulawesi Utara,Kedelai Biji Kering Tingkat Petani,2024,Februari,-
72,Sulawesi Tengah,Kedelai Biji Kering Tingkat Petani,2024,Februari,-
73,Sulawesi Selatan,Kedelai Biji Kering Tingkat Petani,2024,Februari,-
74,Sulawesi Tenggara,Kedelai Biji Kering Tingkat Petani,2024,Februari,-
75,Gorontalo,Kedelai Biji Kering Tingkat Petani,2024,Februari,-
76,Sulawesi Barat,Kedelai Biji Kering Tingkat Petani,2024,Februari,-
11,Aceh,Bawang Merah Tingkat Petani,2024,Februari,-
12,Sumatera Utara,Bawang Merah Tingkat Petani,2024,Februari,Rp26.200
13,Sumatera Barat,Bawang Merah Tingkat Petani,2024,Februari,Rp21.036
14,Riau,Bawang Merah Tingkat Petani,2024,Februari,-
15,Jambi,Bawang Merah Tingkat Petani,2024,Februari,Rp14.321
16,Sumatera Selatan,Bawang Merah Tingkat Petani,2024,Februari,-
17,Bengkulu,Bawang Merah Tingkat Petani,2024,Februari,-
18,Lampung,Bawang Merah Tingkat Petani,2024,Februari,-
32,Jawa Barat,Bawang Merah Tingkat Petani,2024,Februari,Rp16.438
33,Jawa Tengah,Bawang Merah Tingkat Petani,2024,Februari,Rp18.165
34,D.I Yogyakarta,Bawang Merah Tingkat Petani,2024,Februari,Rp24.015
35,Jawa Timur,Bawang Merah Tingkat Petani,2024,Februari,Rp18.547
36,Banten,Bawang Merah Tingkat Petani,2024,Februari,Rp20.034
51,Bali,Bawang Merah Tingkat Petani,2024,Februari,Rp19.865
52,Nusa Tenggara Barat,Bawang Merah Tingkat Petani,2024,Februari,Rp18.199
53,Nusa Tenggara Timur,Bawang Merah Tingkat Petani,2024,Februari,Rp28.706
61,Kalimantan Barat,Bawang Merah Tingkat Petani,2024,Februari,-
62,Kalimantan Tengah,Bawang Merah Tingkat Petani,2024,Februari,-
63,Kalimantan Selatan,Bawang Merah Tingkat Petani,2024,Februari,Rp22.813
71,Sulawesi Utara,Bawang Merah Tingkat Petani,2024,Februari,-
72,Sulawesi Tengah,Bawang Merah Tingkat Petani,2024,Februari,Rp20.000
73,Sulawesi Selatan,Bawang Merah Tingkat Petani,2024,Februari,Rp14.535
74,Sulawesi Tenggara,Bawang Merah Tingkat Petani,2024,Februari,-
75,Gorontalo,Bawang Merah Tingkat Petani,2024,Februari,-
76,Sulawesi Barat,Bawang Merah Tingkat Petani,2024,Februari,-
11,Aceh,Cabai Merah Keriting Tingkat Petani,2024,Februari,Rp39.735
12,Sumatera Utara,Cabai Merah Keriting Tingkat Petani,2024,Februari,Rp37.960
13,Sumatera Barat,Cabai Merah Keriting Tingkat Petani,2024,Februari,Rp55.279
14,Riau,Cabai Merah Keriting Tingkat Petani,2024,Februari,Rp53.625
15,Jambi,Cabai Merah Keriting Tingkat Petani,2024,Februari,Rp51.761
16,Sumatera Selatan,Cabai Merah Keriting Tingkat Petani,2024,Februari,Rp55.553
17,Bengkulu,Cabai Merah Keriting Tingkat Petani,2024,Februari,Rp57.039
18,Lampung,Cabai Merah Keriting Tingkat Petani,2024,Februari,Rp55.020
32,Jawa Barat,Cabai Merah Keriting Tingkat Petani,2024,Februari,Rp46.895
33,Jawa Tengah,Cabai Merah Keriting Tingkat Petani,2024,Februari,Rp53.493
34,D.I Yogyakarta,Cabai Merah Keriting Tingkat Petani,2024,Februari,Rp52.924
35,Jawa Timur,Cabai Merah Keriting Tingkat Petani,2024,Februari,Rp53.087
36,Banten,Cabai Merah Keriting Tingkat Petani,2024,Februari,Rp53.671
51,Bali,Cabai Merah Keriting Tingkat Petani,2024,Februari,-
52,Nusa Tenggara Barat,Cabai Merah Keriting Tingkat Petani,2024,Februari,-
53,Nusa Tenggara Timur,Cabai Merah Keriting Tingkat Petani,2024,Februari,Rp52.391
61,Kalimantan Barat,Cabai Merah Keriting Tingkat Petani,2024,Februari,-
62,Kalimantan Tengah,Cabai Merah Keriting Tingkat Petani,2024,Februari,-
63,Kalimantan Selatan,Cabai Merah Keriting Tingkat Petani,2024,Februari,Rp40.476
71,Sulawesi Utara,Cabai Merah Keriting Tingkat Petani,2024,Februari,Rp16.053
72,Sulawesi Tengah,Cabai Merah Keriting Tingkat Petani,2024,Februari,-
73,Sulawesi Selatan,Cabai Merah Keriting Tingkat Petani,2024,Februari,-
74,Sulawesi Tenggara,Cabai Merah Keriting Tingkat Petani,2024,Februari,-
75,Gorontalo,Cabai Merah Keriting Tingkat Petani,2024,Februari,-
76,Sulawesi Barat,Cabai Merah Keriting Tingkat Petani,2024,Februari,Rp33.923
11,Aceh,Cabai Rawit Merah Tingkat Petani,2024,Februari,-
12,Sumatera Utara,Cabai Rawit Merah Tingkat Petani,2024,Februari,Rp40.400
13,Sumatera Barat,Cabai Rawit Merah Tingkat Petani,2024,Februari,-
14,Riau,Cabai Rawit Merah Tingkat Petani,2024,Februari,-
15,Jambi,Cabai Rawit Merah Tingkat Petani,2024,Februari,-
16,Sumatera Selatan,Cabai Rawit Merah Tingkat Petani,2024,Februari,Rp50.000
17,Bengkulu,Cabai Rawit Merah Tingkat Petani,2024,Februari,-
18,Lampung,Cabai Rawit Merah Tingkat Petani,2024,Februari,Rp33.400
32,Jawa Barat,Cabai Rawit Merah Tingkat Petani,2024,Februari,Rp39.990
33,Jawa Tengah,Cabai Rawit Merah Tingkat Petani,2024,Februari,Rp43.347
34,D.I Yogyakarta,Cabai Rawit Merah Tingkat Petani,2024,Februari,Rp45.313
35,Jawa Timur,Cabai Rawit Merah Tingkat Petani,2024,Februari,Rp40.911
36,Banten,Cabai Rawit Merah Tingkat Petani,2024,Februari,Rp49.922
51,Bali,Cabai Rawit Merah Tingkat Petani,2024,Februari,Rp44.311
52,Nusa Tenggara Barat,Cabai Rawit Merah Tingkat Petani,2024,Februari,Rp33.272
53,Nusa Tenggara Timur,Cabai Rawit Merah Tingkat Petani,2024,Februari,Rp40.636
61,Kalimantan Barat,Cabai Rawit Merah Tingkat Petani,2024,Februari,Rp57.292
62,Kalimantan Tengah,Cabai Rawit Merah Tingkat Petani,2024,Februari,-
63,Kalimantan Selatan,Cabai Rawit Merah Tingkat Petani,2024,Februari,Rp43.343
71,Sulawesi Utara,Cabai Rawit Merah Tingkat Petani,2024,Februari,Rp24.420
72,Sulawesi Tengah,Cabai Rawit Merah Tingkat Petani,2024,Februari,Rp19.420
73,Sulawesi Selatan,Cabai Rawit Merah Tingkat Petani,2024,Februari,Rp23.930
74,Sulawesi Tenggara,Cabai Rawit Merah Tingkat Petani,2024,Februari,-
75,Gorontalo,Cabai Rawit Merah Tingkat Petani,2024,Februari,Rp23.176
76,Sulawesi Barat,Cabai Rawit Merah Tingkat Petani,2024,Februari,Rp18.077
11,Aceh,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,Rp53.448
12,Sumatera Utara,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,Rp50.922
13,Sumatera Barat,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,Rp55.360
14,Riau,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,-
15,Jambi,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,Rp57.792
16,Sumatera Selatan,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,Rp49.539
17,Bengkulu,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,-
18,Lampung,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,Rp47.377
32,Jawa Barat,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,Rp53.070
33,Jawa Tengah,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,Rp49.819
34,D.I Yogyakarta,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,Rp48.549
35,Jawa Timur,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,Rp49.906
36,Banten,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,Rp52.325
51,Bali,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,Rp41.000
52,Nusa Tenggara Barat,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,Rp50.446
53,Nusa Tenggara Timur,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,Rp48.815
61,Kalimantan Barat,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,-
62,Kalimantan Tengah,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,-
63,Kalimantan Selatan,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,Rp64.199
71,Sulawesi Utara,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,-
72,Sulawesi Tengah,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,-
73,Sulawesi Selatan,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,Rp54.353
74,Sulawesi Tenggara,Sapi Hidup (Tingkat Peternak/RPH),2024,Februari,-
